Date,Income,Expense,time
4/1/2018,0.0,5000.0,09:59:17
4/1/2018,0.0,5000.0,21:24:01
4/1/2018,0.0,50.0,13:49:30
4/1/2018,113376.0,0.0,15:35:36
4/1/2018,106875.0,0.0,01:33:37
3/1/2018,0.0,681.0,11:23:59
3/1/2018,0.0,1000.0,16:41:42
3/1/2018,0.0,40.0,23:57:44
3/1/2018,0.0,69.0,00:31:56
2/1/2018,0.0,1140.0,11:05:26
2/1/2018,0.0,158.0,13:14:02
1/1/2018,0.0,482.0,11:05:24
1/1/2018,0.0,15.0,10:26:03
1/1/2018,0.0,599.0,08:23:58
1/1/2018,0.0,69.0,08:35:27
1/1/2018,0.0,30000.0,03:29:50
1/1/2018,0.0,2000.0,10:50:51
1/1/2018,0.0,2000.0,08:41:41
1/1/2018,0.0,10000.0,07:09:40
31/12/2017,0.0,30.0,07:13:55
31/12/2017,64623.0,0.0,13:50:51
31/12/2017,594.0,0.0,04:35:13
30/12/2017,0.0,25.0,05:35:19
29/12/2017,0.0,450.0,07:40:25
29/12/2017,0.0,30.0,19:00:53
29/12/2017,0.0,182.0,07:44:46
29/12/2017,0.0,5.0,23:47:51
29/12/2017,0.0,181.0,01:01:30
28/12/2017,0.0,10.0,19:02:23
27/12/2017,0.0,70.0,16:31:39
26/12/2017,0.0,250000.0,18:22:45
26/12/2017,0.0,150000.0,16:30:14
26/12/2017,0.0,1749.0,11:47:18
25/12/2017,0.0,156.0,02:01:23
25/12/2017,0.0,181.0,19:02:09
25/12/2017,0.0,80.0,16:04:38
24/12/2017,0.0,30.0,03:47:56
24/12/2017,0.0,1364.0,00:52:52
24/12/2017,0.0,25.0,04:18:26
24/12/2017,0.0,100.0,18:07:09
24/12/2017,0.0,35.0,07:24:59
23/12/2017,0.0,798.0,13:19:00
22/12/2017,0.0,380.0,12:22:07
22/12/2017,0.0,1000.0,18:16:22
21/12/2017,0.0,15.0,16:16:03
21/12/2017,0.0,118.0,01:41:45
21/12/2017,0.0,65.0,14:21:54
21/12/2017,0.0,70.0,10:17:34
20/12/2017,0.0,95.0,17:44:38
20/12/2017,0.0,28400.0,12:30:52
19/12/2017,6.0,0.0,19:44:52
19/12/2017,0.0,500.0,12:22:18
19/12/2017,0.0,45.0,05:59:17
19/12/2017,0.0,108.96,17:29:28
19/12/2017,0.0,10.0,05:53:04
19/12/2017,0.0,69.0,03:01:59
18/12/2017,0.0,312.0,05:19:10
17/12/2017,0.0,505.0,17:55:07
17/12/2017,0.0,30.0,08:14:38
17/12/2017,0.0,878.0,21:28:07
17/12/2017,0.0,20.0,11:44:36
17/12/2017,0.0,25.0,04:41:26
17/12/2017,0.0,20.0,18:06:25
17/12/2017,0.0,15.0,23:15:51
16/12/2017,0.0,69.0,20:38:28
15/12/2017,0.0,10.0,02:28:28
15/12/2017,0.0,15.0,01:51:47
14/12/2017,3000.0,0.0,22:07:34
14/12/2017,0.0,145.0,09:46:14
13/12/2017,0.0,98.0,20:14:59
13/12/2017,0.0,20.0,20:34:29
13/12/2017,0.0,69.0,17:17:31
12/12/2017,0.0,40.0,13:40:09
12/12/2017,0.0,100.0,10:15:53
12/12/2017,0.0,80.0,09:07:14
12/12/2017,0.0,1000.0,21:42:49
10/12/2017,0.0,90.0,03:24:34
10/12/2017,0.0,310.0,17:06:25
10/12/2017,0.0,25.0,02:22:05
10/12/2017,0.0,65.0,11:31:04
9/12/2017,0.0,85.0,13:42:36
8/12/2017,0.0,408.0,17:36:57
7/12/2017,0.0,69.0,18:38:32
7/12/2017,0.0,1000.0,03:50:23
6/12/2017,0.0,125.0,07:44:53
5/12/2017,0.0,100.0,22:56:40
5/12/2017,0.0,2700.0,02:22:30
5/12/2017,0.0,1000.0,03:09:19
4/12/2017,0.0,937.0,08:30:57
4/12/2017,0.0,990.0,20:24:43
4/12/2017,0.0,120.0,11:28:45
4/12/2017,14086.0,0.0,22:55:02
4/12/2017,6.0,0.0,21:10:47
4/12/2017,0.0,35.0,03:44:50
4/12/2017,0.0,50.0,10:11:32
4/12/2017,0.0,69.0,01:23:25
4/12/2017,0.0,110.0,04:49:59
3/12/2017,0.0,30.0,23:03:37
3/12/2017,0.0,290.0,07:05:45
3/12/2017,0.0,20.0,05:17:59
3/12/2017,0.0,160.0,21:19:59
2/12/2017,0.0,35.0,06:11:59
2/12/2017,0.0,69.0,17:42:08
1/12/2017,0.0,125.0,13:09:59
1/12/2017,6.0,0.0,15:02:43
1/12/2017,0.0,69.0,13:42:51
1/12/2017,0.0,2000.0,05:44:30
1/12/2017,0.0,2000.0,19:42:26
1/12/2017,0.0,100000.0,16:59:13
1/12/2017,0.0,40000.0,04:07:33
1/12/2017,0.0,1000.0,00:09:08
1/12/2017,0.0,1000.0,01:09:44
30/11/2017,0.0,22.0,17:40:38
30/11/2017,0.0,800.0,21:18:54
30/11/2017,0.0,22700.0,17:04:01
30/11/2017,0.0,10000.0,13:01:46
30/11/2017,0.0,77.33,18:11:11
30/11/2017,0.0,50.0,14:38:32
30/11/2017,64636.0,0.0,01:27:19
28/11/2017,0.0,90.0,06:09:53
28/11/2017,0.0,42.0,20:45:43
28/11/2017,0.0,18.0,14:19:50
28/11/2017,0.0,115.0,17:47:26
28/11/2017,0.0,140.0,03:52:26
28/11/2017,0.0,69.0,12:56:33
27/11/2017,0.0,1000.0,17:13:44
27/11/2017,7.0,0.0,06:36:19
27/11/2017,0.0,30.0,06:26:45
27/11/2017,0.0,30.0,21:59:10
27/11/2017,0.0,5.0,22:05:15
27/11/2017,0.0,2699.0,11:17:45
26/11/2017,8.0,0.0,12:21:30
26/11/2017,0.0,40.0,07:34:30
26/11/2017,0.0,159.0,02:37:20
26/11/2017,0.0,40.0,13:22:16
26/11/2017,0.0,400.0,14:10:42
26/11/2017,0.0,10.0,19:20:12
25/11/2017,0.0,156.0,00:29:08
25/11/2017,0.0,69.0,15:57:08
25/11/2017,0.0,90.0,10:51:21
25/11/2017,0.0,10.0,07:01:37
24/11/2017,0.0,314.0,10:38:47
23/11/2017,0.0,23.0,08:42:09
23/11/2017,0.0,17.0,12:01:56
23/11/2017,0.0,21.0,15:00:08
23/11/2017,0.0,69.0,03:02:11
22/11/2017,0.0,1000.0,11:37:04
22/11/2017,0.0,11043.0,07:45:53
20/11/2017,0.0,70.0,01:07:02
20/11/2017,200.0,0.0,05:45:52
19/11/2017,0.0,20.0,10:05:40
19/11/2017,0.0,30.0,21:26:03
19/11/2017,0.0,20.0,23:54:55
19/11/2017,0.0,30.0,08:14:42
19/11/2017,0.0,436.0,04:15:02
18/11/2017,0.0,242.0,00:13:50
18/11/2017,0.0,39.0,04:17:23
18/11/2017,0.0,147.0,13:04:10
18/11/2017,0.0,950.0,14:57:38
18/11/2017,0.0,104.0,12:59:57
17/11/2017,0.0,105.0,12:52:51
17/11/2017,0.0,80.0,20:34:04
17/11/2017,0.0,28.0,00:09:19
16/11/2017,0.0,70.0,15:21:09
15/11/2017,0.0,524.0,04:25:38
15/11/2017,0.0,209.0,13:48:01
15/11/2017,0.0,45.0,04:33:30
15/11/2017,0.0,25.0,08:26:05
15/11/2017,0.0,95.0,22:46:37
14/11/2017,0.0,125.0,02:28:07
14/11/2017,0.0,770.0,05:15:07
14/11/2017,0.0,160.0,10:12:16
13/11/2017,0.0,180.0,10:50:54
13/11/2017,0.0,70.0,07:07:46
13/11/2017,0.0,50.0,11:27:21
13/11/2017,0.0,268.0,16:23:59
13/11/2017,0.0,60.0,14:33:01
12/11/2017,0.0,30.0,01:50:56
12/11/2017,0.0,1525.0,15:00:10
12/11/2017,0.0,12.0,07:52:36
12/11/2017,0.0,130.0,18:14:20
12/11/2017,0.0,120.0,08:43:41
12/11/2017,0.0,3690.0,09:42:56
12/11/2017,0.0,34.0,02:52:19
12/11/2017,0.0,30.0,12:47:25
12/11/2017,0.0,40.0,01:49:19
11/11/2017,0.0,39.0,13:20:52
11/11/2017,0.0,26.0,21:50:30
10/11/2017,0.0,1000.0,20:50:31
9/11/2017,0.0,72.0,21:34:34
9/11/2017,0.0,20.0,04:41:43
9/11/2017,0.0,67.0,14:55:35
9/11/2017,0.0,100.0,18:08:32
9/11/2017,0.0,40.0,14:55:41
9/11/2017,0.0,70.0,09:18:24
8/11/2017,0.0,539.0,17:21:06
8/11/2017,6.0,0.0,20:37:01
8/11/2017,0.0,130.0,08:19:01
7/11/2017,0.0,70.0,09:56:56
7/11/2017,0.0,1000.0,01:04:42
6/11/2017,0.0,39.0,05:10:04
5/11/2017,0.0,15.0,14:16:10
5/11/2017,0.0,200.0,01:35:33
5/11/2017,0.0,1000.0,09:37:54
3/11/2017,0.0,2000.0,23:23:59
3/11/2017,0.0,2700.0,23:31:26
2/11/2017,0.0,20.0,22:33:13
2/11/2017,0.0,130.0,23:33:49
1/11/2017,0.0,296.0,01:21:51
1/11/2017,78298.0,0.0,15:50:44
1/11/2017,0.0,1000.0,22:37:09
1/11/2017,0.0,1000.0,14:18:18
1/11/2017,0.0,10000.0,11:15:21
1/11/2017,0.0,10000.0,10:39:52
29/10/2017,0.0,296.0,21:48:33
29/10/2017,0.0,296.0,15:17:38
29/10/2017,0.0,795.49,13:33:09
27/10/2017,0.0,40.0,03:11:23
26/10/2017,0.0,50.0,06:48:50
26/10/2017,0.0,50.0,05:43:23
26/10/2017,0.0,10.0,10:35:01
26/10/2017,0.0,500.0,21:45:41
25/10/2017,3000.0,0.0,07:55:24
24/10/2017,0.0,296.0,19:53:07
24/10/2017,0.0,10.0,11:14:18
23/10/2017,0.0,9.0,00:45:37
23/10/2017,0.0,220.0,21:41:49
23/10/2017,0.0,200.0,12:59:40
23/10/2017,0.0,99.0,04:44:49
23/10/2017,0.0,27.0,22:42:08
23/10/2017,0.0,50.0,04:16:43
23/10/2017,0.0,191.0,17:15:14
22/10/2017,0.0,50.0,17:21:35
22/10/2017,0.0,1000.0,07:07:37
21/10/2017,0.0,1888.0,04:11:55
21/10/2017,0.0,33.0,11:16:33
21/10/2017,0.0,2000.0,08:17:11
20/10/2017,0.0,200.0,22:22:23
20/10/2017,0.0,20.0,18:57:55
19/10/2017,0.0,25.0,07:11:17
18/10/2017,0.0,1333.0,15:03:07
18/10/2017,0.0,1231.0,01:06:26
17/10/2017,3000.0,0.0,13:08:06
13/10/2017,0.0,70.0,12:04:10
11/10/2017,0.0,10000.0,01:06:00
11/10/2017,0.0,658.6,01:56:57
10/10/2017,0.0,14.0,06:19:36
10/10/2017,0.0,150000.0,04:10:16
10/10/2017,0.0,1000.0,10:46:35
9/10/2017,0.0,230.0,15:08:06
9/10/2017,0.0,280.0,09:17:29
9/10/2017,0.0,5640.0,23:46:56
8/10/2017,0.0,6500.0,12:07:21
8/10/2017,0.0,3198.0,04:50:18
7/10/2017,0.0,1000.0,07:45:14
6/10/2017,0.0,468.0,03:58:08
5/10/2017,0.0,200.0,09:42:48
5/10/2017,0.0,1000.0,12:20:58
4/10/2017,0.0,2700.0,17:42:20
4/10/2017,0.0,50.0,23:00:00
4/10/2017,0.0,400.0,03:30:59
2/10/2017,0.0,3055.0,07:01:25
2/10/2017,0.0,2000.0,20:55:10
1/10/2017,0.0,149.0,08:05:26
1/10/2017,0.0,1000.0,04:55:27
1/10/2017,0.0,1000.0,03:37:17
1/10/2017,0.0,10000.0,09:21:16
1/10/2017,0.0,10000.0,12:54:30
30/09/2017,0.0,59.0,12:25:00
30/09/2017,0.0,155.0,11:59:03
30/09/2017,0.0,135.0,05:03:38
30/09/2017,0.0,30.0,07:14:10
30/09/2017,0.0,600.0,02:10:39
30/09/2017,61578.0,0.0,17:33:07
30/09/2017,778.0,0.0,14:57:40
29/09/2017,0.0,60.0,04:52:57
29/09/2017,0.0,25.0,16:52:01
29/09/2017,0.0,10.0,14:26:54
29/09/2017,0.0,21.0,13:52:43
28/09/2017,0.0,215.0,08:44:30
28/09/2017,0.0,2388.0,21:00:20
27/09/2017,0.0,312.0,19:10:38
27/09/2017,6.0,0.0,04:34:10
27/09/2017,0.0,334.0,18:38:48
25/09/2017,0.0,30.0,16:57:11
25/09/2017,0.0,300.0,13:53:57
24/09/2017,0.0,30.0,14:54:27
24/09/2017,0.0,10.0,09:47:37
24/09/2017,0.0,560.0,02:36:03
24/09/2017,0.0,280.0,06:34:11
24/09/2017,0.0,100.0,11:48:46
23/09/2017,0.0,100.0,08:25:35
22/09/2017,0.0,1000.0,08:05:11
21/09/2017,0.0,10.0,01:01:52
21/09/2017,0.0,15.0,14:50:49
21/09/2017,0.0,15.0,03:02:21
21/09/2017,0.0,10.0,11:32:09
21/09/2017,0.0,30.0,01:22:49
21/09/2017,0.0,70.0,12:22:57
20/09/2017,0.0,20.0,08:10:43
20/09/2017,0.0,100.0,11:14:47
20/09/2017,0.0,20.0,15:58:16
18/09/2017,0.0,55.0,18:08:26
18/09/2017,0.0,60.0,09:05:25
18/09/2017,0.0,55.0,03:47:55
17/09/2017,0.0,114.0,03:11:45
17/09/2017,0.0,151.0,18:04:03
17/09/2017,0.0,558.0,04:00:28
17/09/2017,0.0,35.0,07:11:34
17/09/2017,0.0,99.0,07:07:28
15/09/2017,0.0,60.0,05:30:58
15/09/2017,0.0,130.0,02:36:51
15/09/2017,0.0,55.0,01:38:21
15/09/2017,0.0,373.0,11:05:12
15/09/2017,0.0,150.0,00:38:18
15/09/2017,0.0,1400.0,19:22:33
15/09/2017,0.0,24.0,02:34:39
15/09/2017,0.0,50.0,06:34:23
15/09/2017,0.0,66.0,21:54:15
14/09/2017,0.0,282.0,12:34:40
14/09/2017,0.0,100.0,20:40:39
13/09/2017,0.0,110.0,21:12:13
12/9/2017,5.0,0.0,05:17:59
12/9/2017,0.0,66.0,03:01:02
11/9/2017,0.0,60.0,01:16:57
11/9/2017,0.0,2598.0,10:39:47
11/9/2017,0.0,2500.0,03:41:28
11/9/2017,6.0,0.0,18:36:58
11/9/2017,0.0,285.0,14:01:33
11/9/2017,0.0,100.0,22:07:42
11/9/2017,0.0,30.0,18:14:25
11/9/2017,0.0,93.0,00:38:34
10/9/2017,0.0,514.0,19:00:48
10/9/2017,0.0,1000.0,07:14:08
9/9/2017,0.0,45.0,17:37:08
8/9/2017,0.0,1440.0,18:40:00
8/9/2017,0.0,196.0,03:26:32
7/9/2017,0.0,1000.0,22:21:12
6/9/2017,0.0,500.0,11:56:56
6/9/2017,0.0,20.0,12:31:00
6/9/2017,0.0,140.0,12:57:53
5/9/2017,0.0,2700.0,10:08:17
5/9/2017,0.0,50.0,16:48:22
5/9/2017,0.0,1000.0,05:19:05
4/9/2017,0.0,40.0,15:02:01
3/9/2017,0.0,15.0,11:04:58
3/9/2017,0.0,170.0,13:53:03
1/9/2017,0.0,820.0,20:06:11
1/9/2017,0.0,66.0,04:59:49
1/9/2017,0.0,1000.0,10:12:48
1/9/2017,0.0,1000.0,00:53:10
1/9/2017,0.0,10000.0,21:24:58
1/9/2017,0.0,10000.0,03:08:22
31/08/2017,0.0,17.7,04:21:25
31/08/2017,0.0,60.0,23:16:30
31/08/2017,0.0,10.0,04:55:05
31/08/2017,0.0,5.0,22:28:49
31/08/2017,0.0,25.0,13:38:35
31/08/2017,5.0,0.0,06:50:11
31/08/2017,14.0,0.0,14:27:16
31/08/2017,0.0,99.0,22:00:53
30/08/2017,0.0,22.0,06:52:20
30/08/2017,61578.0,0.0,14:38:48
29/08/2017,0.0,640.0,12:35:03
28/08/2017,0.0,200.0,19:46:34
28/08/2017,0.0,20.0,03:57:29
27/08/2017,0.0,100.0,15:13:06
27/08/2017,0.0,59.0,21:20:33
27/08/2017,0.0,200.0,22:33:40
26/08/2017,0.0,5.0,00:26:17
26/08/2017,61754.0,0.0,19:34:47
25/08/2017,0.0,39.0,07:43:32
24/08/2017,0.0,40.0,03:03:03
24/08/2017,0.0,325.0,13:21:25
24/08/2017,0.0,3000.0,04:25:00
24/08/2017,0.0,5200.0,18:40:37
23/08/2017,0.0,300.0,20:37:30
23/08/2017,0.0,850.0,15:07:15
22/08/2017,0.0,5000.0,02:09:02
22/08/2017,0.0,300.0,22:41:46
22/08/2017,0.0,11043.0,00:27:35
22/08/2017,0.0,1000.0,20:30:01
21/08/2017,0.0,280.0,21:47:15
21/08/2017,0.0,50.0,00:57:24
21/08/2017,0.0,33.0,01:59:14
21/08/2017,0.0,80.0,06:47:08
21/08/2017,0.0,27.0,19:06:08
20/08/2017,0.0,166.0,18:44:31
20/08/2017,0.0,504.0,11:54:08
20/08/2017,0.0,60.0,07:43:35
20/08/2017,0.0,361.0,02:56:49
20/08/2017,0.0,25.0,18:32:35
20/08/2017,0.0,60.0,22:01:51
20/08/2017,0.0,30.0,18:49:35
20/08/2017,0.0,48.0,22:21:20
20/08/2017,0.0,239.0,18:50:49
20/08/2017,0.0,569.0,09:34:29
19/08/2017,0.0,60.0,13:59:39
19/08/2017,0.0,20.0,20:42:00
19/08/2017,0.0,45.0,10:38:52
19/08/2017,0.0,217.0,17:15:21
18/08/2017,0.0,100.0,22:18:59
17/08/2017,0.0,1020.0,23:47:52
17/08/2017,0.0,88.0,02:36:16
17/08/2017,0.0,45.0,12:56:38
15/08/2017,0.0,1400.0,10:05:01
15/08/2017,0.0,99.0,15:27:34
14/08/2017,0.0,320.0,18:45:31
14/08/2017,0.0,112.0,23:47:57
12/8/2017,0.0,800.0,13:54:49
12/8/2017,0.0,1665.0,17:50:15
11/8/2017,0.0,500.0,13:46:52
11/8/2017,0.0,470.0,03:22:15
11/8/2017,0.0,100.0,16:35:54
11/8/2017,0.0,330.0,05:09:06
11/8/2017,0.0,60.0,16:59:02
10/8/2017,0.0,76.0,07:49:29
10/8/2017,0.0,66.0,23:20:47
10/8/2017,3.0,0.0,15:22:48
10/8/2017,0.0,1000.0,03:45:13
9/8/2017,6.0,0.0,09:22:40
9/8/2017,0.0,218.0,08:47:52
9/8/2017,0.0,125.0,13:41:44
8/8/2017,0.0,43000.0,04:01:54
8/8/2017,0.0,66.0,12:00:52
7/8/2017,6.0,0.0,19:46:12
7/8/2017,0.0,5000.0,20:14:24
7/8/2017,0.0,33.0,01:23:19
7/8/2017,0.0,1000.0,10:18:09
6/8/2017,6.0,0.0,19:31:23
6/8/2017,0.0,22.0,19:00:46
6/8/2017,0.0,170.0,17:31:57
6/8/2017,0.0,302.0,00:26:31
6/8/2017,0.0,5.0,08:47:21
6/8/2017,0.0,25.0,20:39:10
5/8/2017,0.0,909.0,11:35:19
5/8/2017,0.0,1145.0,12:20:40
5/8/2017,0.0,989.0,22:15:23
5/8/2017,0.0,27.0,08:34:03
5/8/2017,0.0,100.0,21:11:05
5/8/2017,0.0,6190.0,03:41:28
5/8/2017,0.0,1000.0,05:56:44
4/8/2017,11.0,0.0,02:37:50
4/8/2017,0.0,2999.0,02:33:07
4/8/2017,0.0,68.0,23:55:18
3/8/2017,0.0,170.0,15:31:56
2/8/2017,0.0,2700.0,20:04:28
2/8/2017,0.0,14.0,09:41:45
2/8/2017,0.0,66.0,11:31:06
1/8/2017,0.0,399.0,14:46:28
1/8/2017,0.0,10.0,20:54:51
1/8/2017,0.0,1000.0,12:57:39
1/8/2017,0.0,1000.0,21:45:13
1/8/2017,0.0,10000.0,02:15:10
1/8/2017,0.0,10000.0,02:19:29
31/07/2017,0.0,100.0,09:12:23
31/07/2017,0.0,65.0,23:41:41
31/07/2017,0.0,22.0,02:10:53
30/07/2017,6.0,0.0,18:45:12
30/07/2017,0.0,20.0,10:01:13
30/07/2017,0.0,895.0,07:21:48
30/07/2017,0.0,1000.0,13:05:17
30/07/2017,0.0,3000.0,09:02:47
30/07/2017,0.0,100.0,06:42:09
30/07/2017,0.0,20.0,13:23:49
30/07/2017,61578.0,0.0,17:20:59
29/07/2017,0.0,64.0,22:13:52
29/07/2017,0.0,556.0,04:04:48
29/07/2017,0.0,97.0,05:04:46
28/07/2017,0.0,30.0,22:12:27
28/07/2017,0.0,167.0,21:31:18
28/07/2017,0.0,3050.0,16:34:44
28/07/2017,0.0,20.0,03:54:35
28/07/2017,0.0,30.0,03:22:00
27/07/2017,0.0,215.0,14:25:25
27/07/2017,0.0,203.0,11:50:33
27/07/2017,0.0,200.0,18:53:25
27/07/2017,40326.0,0.0,06:13:48
27/07/2017,40326.0,0.0,00:06:04
26/07/2017,19350.0,0.0,23:13:46
25/07/2017,0.0,20000.0,15:31:11
24/07/2017,0.0,248.0,06:22:54
24/07/2017,0.0,22.0,06:02:09
24/07/2017,0.0,64.0,01:29:37
23/07/2017,0.0,200.0,08:49:56
23/07/2017,0.0,2065.0,21:31:24
23/07/2017,0.0,52.0,21:28:24
22/07/2017,0.0,64.0,21:05:22
21/07/2017,0.0,1000.0,12:05:50
21/07/2017,0.0,1000.0,10:20:24
21/07/2017,0.0,33.0,14:01:41
20/07/2017,0.0,88.0,09:01:32
20/07/2017,0.0,50.0,15:06:47
20/07/2017,0.0,2545.0,08:24:58
20/07/2017,0.0,32.0,18:09:27
19/07/2017,0.0,22.0,08:51:42
19/07/2017,0.0,32.0,03:28:07
18/07/2017,0.0,20.0,00:42:36
18/07/2017,0.0,70.0,22:26:00
18/07/2017,0.0,43.0,03:00:59
18/07/2017,0.0,35.0,19:41:30
18/07/2017,0.0,240.0,14:12:23
18/07/2017,0.0,540.0,02:00:04
18/07/2017,25.0,0.0,20:08:35
18/07/2017,0.0,55.0,03:22:15
17/07/2017,0.0,30.0,17:55:21
17/07/2017,0.0,63.0,00:07:23
17/07/2017,0.0,60.0,13:48:56
17/07/2017,0.0,540.0,10:27:40
17/07/2017,0.0,40.0,06:48:04
15/07/2017,0.0,25.0,17:18:06
15/07/2017,0.0,32.0,17:31:37
14/07/2017,0.0,15.0,00:03:53
12/7/2017,6.0,0.0,07:27:55
12/7/2017,0.0,100000.0,23:32:36
12/7/2017,0.0,500.0,02:24:24
12/7/2017,0.0,64.0,14:11:57
11/7/2017,0.0,15.0,14:16:35
11/7/2017,0.0,10.0,12:54:58
11/7/2017,0.0,5000.0,08:24:53
11/7/2017,20000.0,0.0,18:09:00
11/7/2017,0.0,1500.0,15:31:29
10/7/2017,0.0,50.0,08:11:59
10/7/2017,0.0,1000.0,15:56:47
9/7/2017,0.0,2923.0,02:35:03
9/7/2017,0.0,20.0,09:02:04
9/7/2017,0.0,20.0,06:25:17
9/7/2017,0.0,12.0,23:02:29
9/7/2017,0.0,80.0,08:35:42
9/7/2017,0.0,30.0,13:50:16
8/7/2017,0.0,30.0,07:35:24
8/7/2017,0.0,26.0,17:32:57
8/7/2017,0.0,64.0,13:42:07
7/7/2017,0.0,1000.0,09:25:31
6/7/2017,0.0,50000.0,07:56:08
5/7/2017,0.0,115.0,17:29:29
5/7/2017,0.0,100.0,01:00:10
5/7/2017,0.0,180.0,14:54:46
5/7/2017,0.0,50000.0,04:12:33
5/7/2017,0.0,50000.0,11:37:48
5/7/2017,0.0,45.0,16:47:45
5/7/2017,0.0,1000.0,06:18:52
4/7/2017,0.0,25.0,16:47:04
4/7/2017,0.0,2700.0,13:24:26
4/7/2017,0.0,60.0,03:35:39
4/7/2017,0.0,35.0,12:40:06
4/7/2017,0.0,64.0,12:37:37
3/7/2017,0.0,5.0,05:11:33
3/7/2017,0.0,170.0,16:24:59
2/7/2017,0.0,140.0,22:06:43
1/7/2017,0.0,100.0,09:00:28
1/7/2017,0.0,1711.0,18:13:53
1/7/2017,0.0,1000.0,00:40:50
1/7/2017,0.0,1000.0,14:54:36
1/7/2017,0.0,10000.0,09:42:06
1/7/2017,0.0,10000.0,18:43:32
30/06/2017,0.0,4800.0,22:05:03
30/06/2017,870.0,0.0,07:29:30
30/06/2017,56957.0,0.0,10:39:15
29/06/2017,0.0,60.0,04:55:16
29/06/2017,0.0,50.0,20:36:26
28/06/2017,0.0,30.0,22:05:11
28/06/2017,0.0,30.0,06:58:02
28/06/2017,0.0,186.5,03:33:41
28/06/2017,0.0,15.0,12:59:11
28/06/2017,0.0,1500.0,02:16:39
28/06/2017,0.0,2000.0,10:45:27
27/06/2017,0.0,1000.0,09:48:17
27/06/2017,0.0,200000.0,04:11:26
27/06/2017,0.0,12.0,19:01:40
26/06/2017,0.0,24.0,18:43:10
26/06/2017,0.0,20.0,00:30:04
26/06/2017,0.0,64.0,01:50:58
25/06/2017,0.0,10.0,05:46:12
24/06/2017,0.0,64.0,18:58:02
23/06/2017,0.0,35.0,10:55:27
23/06/2017,0.0,590.0,13:09:15
22/06/2017,0.0,64.0,11:26:22
22/06/2017,0.0,1595.0,20:11:32
22/06/2017,0.0,261.0,10:46:46
22/06/2017,0.0,20.0,00:39:34
22/06/2017,0.0,30.0,20:27:55
20/06/2017,0.0,250.0,16:18:18
19/06/2017,0.0,60.0,22:38:57
19/06/2017,0.0,141.0,11:58:02
19/06/2017,0.0,80.0,16:00:20
19/06/2017,0.0,18.0,22:43:25
19/06/2017,0.0,64.0,21:29:16
18/06/2017,0.0,12.0,18:47:11
18/06/2017,0.0,15.0,23:54:43
17/06/2017,0.0,64.0,21:49:11
16/06/2017,0.0,137.0,05:54:39
16/06/2017,0.0,64.0,00:08:04
15/06/2017,0.0,50.0,02:21:57
15/06/2017,0.0,29.0,02:02:11
13/06/2017,0.0,64.0,01:20:24
11/6/2017,0.0,100.0,21:47:00
11/6/2017,0.0,64.0,04:39:41
10/6/2017,0.0,386.0,03:39:09
10/6/2017,0.0,501.0,07:41:00
10/6/2017,0.0,170.0,22:03:15
10/6/2017,0.0,1000.0,14:56:10
10/6/2017,0.0,1000.0,03:31:27
8/6/2017,0.0,30.0,10:47:55
8/6/2017,0.0,30.0,21:01:16
8/6/2017,0.0,760.0,21:52:18
8/6/2017,0.0,35.0,02:40:45
8/6/2017,0.0,64.0,09:31:51
8/6/2017,0.0,35.0,04:42:46
7/6/2017,0.0,26.0,00:05:39
7/6/2017,0.0,1000.0,12:05:01
6/6/2017,0.0,3.0,22:07:50
6/6/2017,0.0,40.0,18:49:47
6/6/2017,0.0,64.0,10:22:21
5/6/2017,0.0,180.0,22:01:58
5/6/2017,0.0,20.0,12:41:03
5/6/2017,0.0,18.0,05:05:33
5/6/2017,0.0,190.0,12:24:48
5/6/2017,0.0,2500.0,09:19:48
5/6/2017,0.0,1000.0,07:50:31
5/6/2017,0.0,1000.0,02:01:54
4/6/2017,0.0,25.0,01:13:38
4/6/2017,0.0,64.0,01:08:12
3/6/2017,0.0,20.0,18:04:21
3/6/2017,0.0,267.0,19:42:01
3/6/2017,0.0,242.95,08:30:50
3/6/2017,0.0,2700.1,13:56:58
2/6/2017,0.0,20.0,10:52:43
2/6/2017,0.0,141.0,15:29:34
1/6/2017,0.0,24.0,16:36:46
1/6/2017,0.0,65.0,08:53:44
1/6/2017,0.0,100.0,17:22:30
1/6/2017,0.0,10000.0,10:45:58
1/6/2017,0.0,1000.0,12:13:16
1/6/2017,0.0,10000.0,06:28:45
31/05/2017,0.0,655.0,20:42:38
31/05/2017,56970.0,0.0,22:02:54
30/05/2017,0.0,25.0,07:30:44
30/05/2017,0.0,30.0,13:31:38
30/05/2017,0.0,40.0,15:39:47
30/05/2017,0.0,120.0,12:40:04
30/05/2017,0.0,275.0,15:04:51
30/05/2017,0.0,34.0,11:48:01
30/05/2017,0.0,80.0,02:06:58
30/05/2017,0.0,30.0,11:30:36
29/05/2017,0.0,35.0,13:19:15
29/05/2017,0.0,30.0,20:32:40
29/05/2017,0.0,64.0,12:48:23
28/05/2017,0.0,996.0,18:40:37
28/05/2017,0.0,24.0,14:01:31
28/05/2017,0.0,45.0,14:03:39
28/05/2017,0.0,140.0,10:01:15
28/05/2017,0.0,30.0,01:12:35
28/05/2017,0.0,60.0,07:51:40
28/05/2017,0.0,70.0,02:03:08
27/05/2017,0.0,64.0,01:45:07
27/05/2017,0.0,20.0,17:35:51
27/05/2017,0.0,20.0,14:05:33
